class,predicate,distinct_objects,total_objects,uniqueness
Species,hotels,1,1,1.000000
Species,housedAt,1,1,1.000000
Species,howto,1,3,0.333333
Species,hptFinalTables,1,1,1.000000
Species,hptMoneyFinishes,1,1,1.000000
Species,hqCity,1,1,1.000000
Species,hurlingCode,1,1,1.000000
Species,iamgeSize,1,1,1.000000
Species,icallirekandJunior,1,1,1.000000
Species,icapps,1,1,1.000000
Species,icdebut,1,1,1.000000
Species,icon,1,3,0.333333
Species,icprovinced,1,1,1.000000
Species,idol,1,1,1.000000
Species,ifrachampion,1,1,1.000000
Species,ig,1,1,1.000000
Species,iifan,1,1,1.000000
Species,iifaw,1,1,1.000000
Species,image2.,1,1,1.000000
Species,image2Size,1,2,0.500000
Species,imagealt,1,1,1.000000
Species,imageArms,1,1,1.000000
Species,imageBadge,1,1,1.000000
Species,imagecaption,1,1,1.000000
Species,imageDescription,1,1,1.000000
Species,imageHeight,1,1,1.000000
Species,imageMapCaption,1,1,1.000000
Species,imageNameAlt,1,1,1.000000
Species,imageNeeded,1,2,0.500000
Species,imagEsize,1,1,1.000000
Species,imagestyle,1,1,1.000000
Species,imagetext,1,1,1.000000
Species,imagSize,1,1,1.000000
Species,imasge,1,1,1.000000
Species,img,1,1,1.000000
Species,imgcaption,1,1,1.000000
Species,imgGap,1,3,0.333333
Species,imperialUnit,1,20,0.050000
Species,inauguralHolder,1,1,1.000000
Species,inaugurationDate,1,1,1.000000
Species,inbr,1,1,1.000000
Species,inc,1,2,0.500000
Species,includeFootnote,1,22,0.045455
Species,incumbentSince,1,1,1.000000
Species,indef,1,3,0.333333
Species,indexfungorum,1,1,1.000000
Species,indianaStateHouseOfRepresentatives,1,1,1.000000
Species,indianRanking,1,1,1.000000
Species,inf,1,1,1.000000
Species,infraclassisAuthority,1,1,1.000000
Species,infraordoAuthority,1,1,1.000000
Species,inhalt,1,1,1.000000
Species,initiatedLabel,1,4,0.250000
Species,innerParty,1,1,1.000000
Species,innerPercent,1,1,1.000000
Species,inoffice,1,1,1.000000
Species,inprisoned,1,1,1.000000
Species,inquiries,1,1,1.000000
Species,inService,1,1,1.000000
Species,inspiredBy,1,1,1.000000
Species,instructors,1,1,1.000000
Species,instuition,1,1,1.000000
Species,interest,1,1,1.000000
Species,internationalAppearences,1,1,1.000000
Species,internationalDartsLeague,1,1,1.000000
Species,internationalSuperbikeWins,1,1,1.000000
Species,internationalSupersportWins,1,1,1.000000
Species,internetAlbums,1,1,1.000000
Species,introduced,1,1,1.000000
Species,iptTitles,1,1,1.000000
Species,ircamName,1,1,1.000000
Species,irelandcaps,1,1,1.000000
Species,irishname,1,1,1.000000
Species,irishRaceWins,1,1,1.000000
Species,irn,1,1,1.000000
Species,ironmanHawaiiPb,1,1,1.000000
Species,ironmanWorldChampionships,1,1,1.000000
Species,is,1,1,1.000000
Species,isccname,1,1,1.000000
Species,isdtAwards,1,1,1.000000
Species,isim,1,1,1.000000
Species,isleOfManMasters,1,1,1.000000
Species,isleOfManTtContested,1,1,1.000000
Species,isln,1,1,1.000000
Species,isMissile,1,1,1.000000
Species,iso3166code,1,1,1.000000
Species,issu,1,1,1.000000
Species,it,1,8,0.125000
Species,italic,1,4,0.250000
Species,italoDeZantopic,1,1,1.000000
Species,japan,1,1,1.000000
Species,jerseynumbers,1,1,1.000000
Species,jptitles,1,5,0.200000
Species,junior,1,53,0.018868
Species,juniorAppearances,1,1,1.000000
Species,juniorHighSchool,1,1,1.000000
Species,jurisdiction,1,1,1.000000
Species,justiceSecretary,1,1,1.000000
Species,jv,1,1,1.000000
Species,jvLatn,1,1,1.000000
Species,kannada,1,1,1.000000
Species,karaoke,1,1,1.000000
Species,karmicName,1,1,1.000000
Species,kaw,1,1,1.000000
Species,kazakhName,1,1,1.000000
Species,kboxNc,1,1,1.000000
Species,kh,1,1,1.000000
Species,thaiboxing,1,1,1.000000
Species,kickboxingdecwins,1,1,1.000000
Species,kickboxingDecwins,1,1,1.000000
Species,kickboxTkoloss,1,1,1.000000
Species,kid,1,1,1.000000
Species,known.For,1,1,1.000000
Species,knownAs,1,1,1.000000
Species,knownUs,1,1,1.000000
Species,tko,1,1,1.000000
Species,koreanname,1,1,1.000000
Species,koWon,1,1,1.000000
Species,kunyaAr,1,1,1.000000
Species,kyokushin,1,1,1.000000
Species,label10Size,1,1,1.000000
Species,label11Size,1,1,1.000000
Species,label12Size,1,1,1.000000
Species,label13Size,1,1,1.000000
Species,label14Size,1,1,1.000000
Species,label15Size,1,1,1.000000
Species,label16Size,1,1,1.000000
Species,label17Size,1,1,1.000000
Species,label18Size,1,1,1.000000
Species,label19Size,1,1,1.000000
Species,label1Width,1,1,1.000000
Species,label20Size,1,1,1.000000
Species,label21Size,1,1,1.000000
Species,label22Size,1,1,1.000000
Species,label23Size,1,1,1.000000
Species,label24Size,1,1,1.000000
Species,label25Size,1,1,1.000000
Species,label26Size,1,1,1.000000
Species,label27Size,1,1,1.000000
Species,label28Size,1,1,1.000000
Species,label29Size,1,1,1.000000
Species,label30Size,1,1,1.000000
Species,label31Size,1,1,1.000000
Species,label32Size,1,1,1.000000
Species,label33Size,1,1,1.000000
Species,label34Size,1,1,1.000000
Species,label35Size,1,1,1.000000
Species,label36Size,1,1,1.000000
Species,label37Size,1,1,1.000000
Species,label38Size,1,1,1.000000
Species,label39Size,1,1,1.000000
Species,label3Width,1,1,1.000000
Species,label40Size,1,1,1.000000
Species,label41Size,1,1,1.000000
Species,label42Size,1,1,1.000000
Species,label43Size,1,1,1.000000
Species,label44Size,1,1,1.000000
Species,label45Size,1,1,1.000000
Species,label46Size,1,1,1.000000
Species,label47Size,1,1,1.000000
Species,label48Size,1,1,1.000000
Species,label49Size,1,1,1.000000
Species,label50Size,1,1,1.000000
Species,label51Size,1,1,1.000000
Species,label52Size,1,1,1.000000
Species,label53Size,1,1,1.000000
Species,label54Size,1,1,1.000000
Species,label55Size,1,1,1.000000
Species,label8Size,1,1,1.000000
Species,labelOffsetXd,1,4,0.250000
Species,labelOffsetYd,1,4,0.250000
Species,labelPosd,1,4,0.250000
Species,labelPost,1,1,1.000000
Species,labelSized,1,4,0.250000
Species,labelType,1,1,1.000000
Species,labWebsite,1,1,1.000000
Species,lanels,1,1,1.000000
Species,langVi,1,1,1.000000
Species,laps,1,1,1.000000
Species,laptops,1,5,0.200000
Species,lastConvWin,1,6,0.166667
Species,lastCupArace,1,1,1.000000
Species,lastJersyNumber,1,1,1.000000
Species,lastLightsRace,1,2,0.500000
Species,lastLightsWin,1,2,0.500000
Species,lastManxGpWin,1,1,1.000000
Species,lastMonarch,1,1,1.000000
Species,lat10Min,1,1,1.000000
Species,lat12Min,1,1,1.000000
Species,lat15Deg,1,1,1.000000
Species,lat16Deg,1,1,1.000000
Species,lat17Deg,1,1,1.000000
Species,lat18Deg,1,1,1.000000
Species,lat19Deg,1,1,1.000000
Species,lat5Dir,1,3,0.333333
Species,lat5Sec,1,2,0.500000
Species,lat9Min,1,1,1.000000
Species,latesGranddaughter,1,1,1.000000
Species,lawsapplied,1,1,1.000000
Species,lawSchool,1,1,1.000000
Species,lawSchoolAttended,1,1,1.000000
Species,layountMan,1,1,1.000000
Species,lbl,1,1,1.000000
Species,lcfNat,1,1,1.000000
Species,leader1Name,1,1,1.000000
Species,leader1Title,1,1,1.000000
Species,leagueResult,1,1,1.000000
Species,leboneseFriend,1,1,1.000000
Species,leftMargin,1,1,1.000000
Species,leftPadding,1,1,1.000000
Species,legend1start,1,1,1.000000
Species,legend1title,1,1,1.000000
Species,legendbox,1,1,1.000000
Species,legReachIn,1,1,1.000000
Species,lengthImperial,1,1,1.000000
Species,lengthMi,1,1,1.000000
Species,lengthTrack,1,1,1.000000
Species,lengthy,1,5,0.200000
Species,leSkratch,1,1,1.000000
Species,lesserCaption,1,12,0.083333
Species,lesserWidth,1,12,0.083333
Species,letterer,1,10,0.100000
Species,lettering,1,1,1.000000
Species,letterToTheAuthor,1,1,1.000000
Species,leutenant,1,1,1.000000
Species,lh,1,1,1.000000
Species,lhasa,1,1,1.000000
Species,licensedisbn,1,1,1.000000
Species,lifemate,1,1,1.000000
Species,limit,1,1,1.000000
Species,linerNotes,1,1,1.000000
Species,linerNoteTranslation,1,1,1.000000
Species,link1Name,1,1,1.000000
Species,linkTitle,1,1,1.000000
Species,list1name,1,1,1.000000
Species,list2title,1,1,1.000000
Species,list3title,1,1,1.000000
Species,list4title,1,1,1.000000
Species,list5title,1,1,1.000000
Species,listas,1,1,1.000000
Species,listed,1,2,0.500000
Species,listType,1,1,1.000000
Species,listWinner,1,1,1.000000
Species,literaryMovement,1,1,1.000000
Species,livePokerEarnings,1,1,1.000000
Species,livery,1,1,1.000000
Species,llc,1,1,1.000000
Species,lm,1,1,1.000000
Species,lmNat,1,1,1.000000
Species,localGovernment,1,1,1.000000
Species,locationSigned,1,1,1.000000
Species,logLift,1,1,1.000000
Species,lokayuktaOfAndhraPradeshAndTelangana,1,1,1.000000
Species,lon10Min,1,1,1.000000
Species,lon12Min,1,1,1.000000
Species,lon15Deg,1,1,1.000000
Species,lon16Deg,1,1,1.000000
Species,lon17Deg,1,1,1.000000
Species,lon18Deg,1,1,1.000000
Species,lon19Deg,1,1,1.000000
Species,lon5Sec,1,2,0.500000
Species,lon9Min,1,1,1.000000
Species,longside,1,1,1.000000
Species,los8t,1,1,1.000000
Species,loyalty,1,1,1.000000
Species,ltgovernor,1,1,1.000000
Species,lugarnac,1,1,1.000000
Species,lutein+ZeaxanthinUg,1,1,1.000000
Species,lwNat,1,1,1.000000
Species,mahasamadi,1,1,1.000000
Species,mainClan,1,1,1.000000
Species,mainImage,1,1,1.000000
Species,mainImageCaption,1,1,1.000000
Species,mainWorks,1,1,1.000000
Species,majorAwards,1,1,1.000000
Species,majorityLeader,1,1,1.000000
Species,makeA,1,1,1.000000
Species,malay,1,1,1.000000
Species,maltaOpen,1,1,1.000000
Species,managerties,1,1,1.000000
Species,mandateperiod,1,1,1.000000
Species,manxGpActiveYears,1,1,1.000000
Species,manxGpContested,1,1,1.000000
Species,manxGpWins,1,1,1.000000
Species,many,1,3,0.333333
Species,mapDotLabel,1,1,1.000000
Species,mapDotMark,1,1,1.000000
Species,mapImage,1,1,1.000000
Species,mark10size,1,1,1.000000
Species,mark11size,1,1,1.000000
Species,mark12size,1,1,1.000000
Species,mark13size,1,1,1.000000
Species,mark14size,1,1,1.000000
Species,mark15size,1,1,1.000000
Species,mark16size,1,1,1.000000
Species,mark17size,1,1,1.000000
Species,mark18size,1,1,1.000000
Species,mark19size,1,1,1.000000
Species,mark20size,1,1,1.000000
Species,mark21size,1,1,1.000000
Species,mark22size,1,1,1.000000
Species,mark23size,1,1,1.000000
Species,mark24size,1,1,1.000000
Species,mark25size,1,1,1.000000
Species,mark26size,1,1,1.000000
Species,mark27size,1,1,1.000000
Species,mark28size,1,1,1.000000
Species,mark29size,1,1,1.000000
Species,mark30size,1,1,1.000000
Species,mark31size,1,1,1.000000
Species,mark32size,1,1,1.000000
Species,mark33size,1,1,1.000000
Species,mark34size,1,1,1.000000
Species,mark35size,1,1,1.000000
Species,mark36size,1,1,1.000000
Species,mark37size,1,1,1.000000
Species,mark38size,1,1,1.000000
Species,mark39size,1,1,1.000000
Species,mark40size,1,1,1.000000
Species,mark41size,1,1,1.000000
Species,mark42size,1,1,1.000000
Species,mark43size,1,1,1.000000
Species,mark44size,1,1,1.000000
Species,mark45size,1,1,1.000000
Species,mark46size,1,1,1.000000
Species,mark47size,1,1,1.000000
Species,mark48size,1,1,1.000000
Species,mark49size,1,1,1.000000
Species,mark50size,1,1,1.000000
Species,mark51size,1,1,1.000000
Species,mark52size,1,1,1.000000
Species,mark53size,1,1,1.000000
Species,mark54size,1,1,1.000000
Species,mark55size,1,1,1.000000
Species,mark8size,1,1,1.000000
Species,mark9size,1,1,1.000000
Species,markCoord,1,1,1.000000
Species,markets,1,1,1.000000
Species,marriage,1,1,1.000000
Species,marriageDate,1,1,1.000000
Species,married.,1,1,1.000000
Species,martydom,1,1,1.000000
Species,master'sAdvisor,1,1,1.000000
Species,master'sTitles,1,1,1.000000
Species,materialArt,1,1,1.000000
Species,maxlink,1,3,0.333333
Species,mccunereischauer,1,1,1.000000
Species,mcgrathCup,1,1,1.000000
Species,meaning,1,1,1.000000
Species,medallistaOlimpico,1,1,1.000000
Species,medalsTitle,1,91,0.010989
Species,medalUpright,1,1,1.000000
Species,melbourneDartsMasters,1,1,1.000000
Species,melody,1,1,1.000000
Species,memberOfTheFollowingParliament,1,1,1.000000
Species,membershipYear,1,1,1.000000
Species,membersLabel,1,3,0.333333
Species,memorial,1,1,1.000000
Species,mentor,1,1,1.000000
Species,mentors,1,1,1.000000
Species,meshid,1,1,1.000000
Species,meteorn,1,1,1.000000
Species,meteorw,1,1,1.000000
Species,mffff,1,1,1.000000
Species,mfffm,1,1,1.000000
Species,mffmf,1,1,1.000000
Species,mffmm,1,1,1.000000
Species,mfmff,1,1,1.000000
Species,mfmfm,1,1,1.000000
Species,mfmmf,1,1,1.000000
Species,mfmmm,1,1,1.000000
Species,mgpContested,1,1,1.000000
Species,micallireland,1,1,1.000000
Species,mickname,1,1,1.000000
Species,microbe,1,155,0.006452
Species,middle,1,1,1.000000
Species,middlename,1,1,1.000000
Species,middleSchool,1,1,1.000000
Species,middleWidth,1,12,0.083333
Species,midfieldCounty,1,1,1.000000
Species,military,1,1,1.000000
Species,militaryRankAndSerialNumber,1,1,1.000000
Species,mini,1,32,0.031250
Species,miniaturePainting,1,1,1.000000
Species,miniFile,1,2,0.500000
Species,minipogGx,1,1,1.000000
Species,minipogGy,1,1,1.000000
Species,minipogX,1,1,1.000000
Species,minipogY,1,1,1.000000
Species,minister2Party,1,1,1.000000
Species,minister3Party,1,1,1.000000
Species,minister4Party,1,1,1.000000
Species,ministery,1,1,1.000000
Species,minor,1,1,1.000000
Species,minorityFloorLeader,1,1,1.000000
Species,minWidth,1,1,1.000000
Species,mireiaPapudate,1,1,1.000000
Species,missUniverseAndMissWorld,1,1,1.000000
Species,mixedBy,1,1,1.000000
Species,mmaCounty,1,1,1.000000
Species,mmadqwins,1,2,0.500000
Species,mmadraws,1,1,1.000000
Species,mmancs,1,2,0.500000
Species,mmaotherwins,1,1,1.000000
Species,mmaPosition,1,1,1.000000
Species,mmaTkoloss,1,1,1.000000
Species,mmaTotal,1,1,1.000000
Species,mmfff,1,1,1.000000
Species,mmffm,1,1,1.000000
Species,mmfmf,1,1,1.000000
Species,mmfmm,1,1,1.000000
Species,mmmaOtherwin,1,1,1.000000
Species,mmmff,1,1,1.000000
Species,mmmfm,1,1,1.000000
Species,mmmmf,1,1,1.000000
Species,mmmmm,1,1,1.000000
Species,mn,1,1,1.000000
Species,mna,1,1,1.000000
Species,mncA,1,1,1.000000
Species,modes,1,1,1.000000
Species,mohamedAbdullahiFarmaajo,1,1,1.000000
Species,moiseMbiye,1,1,1.000000
Species,mongolianCyrillic,1,1,1.000000
Species,mongolianTraditionalScript,1,1,1.000000
Species,monogram,1,1,1.000000
Species,monthAndYear,1,1,1.000000
Species,mostCaps,1,1,1.000000
Species,mostCashes2010Wsop,1,1,1.000000
Species,mostrecent,1,1,1.000000
Species,mostRecentTeam,1,1,1.000000
Species,mother'sName,1,1,1.000000
Species,mothername,1,1,1.000000
Species,mothsEatenLiveOnStream,1,1,1.000000
Species,motoamericaActiveYears,1,1,1.000000
Species,motoamericaFastestLaps,1,1,1.000000
Species,motoamericaManufaturer,1,1,1.000000
Species,motoamericaPodiums,1,1,1.000000
Species,motoamericaPoles,1,1,1.000000
Species,motoamericaRaceWins,1,1,1.000000
Species,motoamericaStarts,1,1,1.000000
Species,motoeTeams,1,1,1.000000
Species,motoGpraceWins,1,1,1.000000
Species,mottoes,1,1,1.000000
Species,moves,1,1,1.000000
Species,movie,1,1,1.000000
Species,mtvvideon,1,1,1.000000
Species,mtvvideow,1,1,1.000000
Species,muayThaiDraw,1,1,1.000000
Species,muayThaiKickboxDraw,1,1,1.000000
Species,muayThaiKickboxLoss,1,1,1.000000
Species,muayThaiKickboxWin,1,1,1.000000
Species,muayThaiLoss,1,1,1.000000
Species,muayThaiWin,1,1,1.000000
Species,municipality,1,1,1.000000
Species,murderer,1,1,1.000000
Species,musicDirector,1,1,1.000000
Species,musicWidth,1,1,1.000000
Species,mvpteam,1,1,1.000000
Species,mycobank,1,1,1.000000
Species,myoInositolMg,1,1,1.000000
Species,nam,1,1,1.000000
Species,"name,_",1,1,1.000000
Species,name%3Cnowiki%3E_,1,1,1.000000
Species,name10d,1,1,1.000000
Species,name11f,1,1,1.000000
Species,name11g,1,1,1.000000
Species,name11h,1,1,1.000000
Species,name12c,1,1,1.000000
Species,name13c,1,1,1.000000
Species,name13d,1,1,1.000000
Species,name13e,1,1,1.000000
Species,name15c,1,1,1.000000
Species,name15d,1,1,1.000000
Species,name15e,1,1,1.000000
Species,name16d,1,1,1.000000
Species,name16e,1,1,1.000000
Species,name16f,1,1,1.000000
Species,name16g,1,1,1.000000
Species,name17d,1,1,1.000000
Species,name18d,1,1,1.000000
Species,name1e,1,1,1.000000
Species,name1f,1,1,1.000000
Species,name1g,1,1,1.000000
Species,name22c,1,1,1.000000
Species,name22d,1,1,1.000000
Species,name2f,1,1,1.000000
Species,name2g,1,1,1.000000
Species,name2InCartouche,1,1,1.000000
Species,name2InSerekh,1,1,1.000000
Species,name2SerekhSymbol,1,1,1.000000
Species,name3Transcription,1,1,1.000000
Species,name4e,1,1,1.000000
Species,name4f,1,1,1.000000
Species,name4g,1,1,1.000000
Species,name4h,1,1,1.000000
Species,name4i,1,1,1.000000
Species,name4j,1,1,1.000000
Species,name5c,1,1,1.000000
Species,name6c,1,1,1.000000
Species,name7d,1,1,1.000000
Species,name7e,1,1,1.000000
Species,name9c,1,1,1.000000
Species,nameC,1,1,1.000000
Species,nameFa,1,1,1.000000
Species,nameInCartouche,1,1,1.000000
Species,nameListStyle,1,1,1.000000
Species,nameNév,1,1,1.000000
Species,nameOf,1,1,1.000000
Species,nameOfMp,1,1,1.000000
Species,namestyle,1,1,1.000000
Species,nameYes,1,1,1.000000
Species,naptMoneyFinishes,1,1,1.000000
Species,narrator,1,1,1.000000
Species,narrow,1,1,1.000000
Species,nationa;Id,1,1,1.000000
Species,nationalAcademyOfInventors,1,1,1.000000
Species,nationalCaps,1,1,1.000000
Species,nationalcompeticion,1,1,1.000000
Species,nationalConvener,1,1,1.000000
Species,nationalExecutiveCommittee,1,1,1.000000
Species,nationalfilmw,1,1,1.000000
Species,nationalHurlingLeugue,1,1,1.000000
Species,nationalIncharge,1,1,1.000000
Species,nationalrecords,1,1,1.000000
Species,nationalTitles,1,1,1.000000
Species,nationlity,1,1,1.000000
Species,nativeExternalHost,1,1,1.000000
Species,nativeExternalUrl,1,1,1.000000
Species,nativeName.,1,1,1.000000
Species,natiwgerbalGerbalsveName,1,1,1.000000
Species,navbox,1,1,1.000000
Species,naver,1,1,1.000000
Species,nbap,1,12,0.083333
Species,ncl,1,1,1.000000
Species,nebtyTranslation,1,1,1.000000
Species,necktype,1,1,1.000000
Species,nepaliday,1,1,1.000000
Species,nepalimonth,1,1,1.000000
Species,nepaliyear,1,1,1.000000
Species,nephews,1,1,1.000000
Species,networkName,1,1,1.000000
Species,networkType,1,1,1.000000
Species,neutral,1,1,1.000000
Species,newlink,1,85,0.011765
Species,newpow,1,1,1.000000
Species,news,1,1,1.000000
Species,newsOfTheWorldDartsChampionship,1,1,1.000000
Species,newYorkCityMarathonChampion,1,1,1.000000
Species,nextseason,1,1,1.000000
Species,nfkDiv,1,1,1.000000
Species,nflDiv,1,1,1.000000
Species,nflsuppdraftedpick,1,1,1.000000
Species,nflsuppdraftedround,1,1,1.000000
Species,nflsuppdraftedyear,1,1,1.000000
Species,nhlDiv,1,1,1.000000
Species,nick,1,1,1.000000
Species,nickame,1,1,1.000000
Species,niece,1,1,1.000000
Species,nineDartFinishes,1,1,1.000000
Species,niveau,1,1,1.000000
Species,nkmr,1,1,1.000000
Species,nkrr,1,1,1.000000
Species,nllDrattYear,1,1,1.000000
Species,nm,1,1,1.000000
Species,nobleHouse,1,1,1.000000
Species,noc,1,1,1.000000
Species,nocname,1,1,1.000000
Species,noContest,1,2,0.500000
Species,nocontests,1,1,1.000000
Species,nocount,1,2,0.500000
Species,noDecisions,1,1,1.000000
Species,nodiv,1,32,0.031250
Species,noevent,1,8,0.125000
Species,noIcon,1,27,0.037037
Species,noid,1,2,0.500000
Species,noimage,1,3,0.333333
Species,noitalics,1,5,0.200000
Species,nolabels,1,5,0.200000
Species,nolocation,1,3,0.333333
Species,nomenTranslation,1,1,1.000000
Species,nominated,1,1,1.000000
Species,nonAcademic,1,11,0.090909
Species,nonconf,1,1,1.000000
Species,noneSee,1,1,1.000000
Species,"nonsensical.WhoCastHer,TheUs%22creators%22_",1,1,1.000000
Species,noparen,1,1,1.000000
Species,noprose,1,2,0.500000
Species,norec,1,995,0.001005
Species,norecord,1,4,0.250000
Species,noround,1,4,0.250000
Species,northkorea,1,1,1.000000
Species,northWest200Contested,1,1,1.000000
Species,northWest200FirstWin,1,1,1.000000
Species,northWest200LastWin,1,1,1.000000
Species,northWest200Wins,1,1,1.000000
Species,norwegianleague,1,1,1.000000
Species,notableAscents,1,1,1.000000
Species,notableInstruments,1,1,1.000000
Species,notablePhdStudents,1,1,1.000000
Species,notablePrizes,1,1,1.000000
Species,notableShips,1,1,1.000000
Species,notaref,1,1,1.000000
Species,notesType,1,2,0.500000
Species,notime,1,16,0.062500
Species,notMilitaryJobs,1,1,1.000000
Species,nowCoaching,1,1,1.000000
Species,nowrapitems,1,1,1.000000
Species,nr,1,37,0.027027
Species,ntlTeams,1,1,1.000000
Species,numberOfBooks,1,1,1.000000
Species,numberOfChildren,1,1,1.000000
Species,número,1,1,1.000000
Species,numLocations,1,1,1.000000
Species,numLocationsYear,1,1,1.000000
Species,numMembers,1,1,1.000000
Species,numpart,1,1,1.000000
Species,numSeries,1,1,1.000000
Species,numUsers,1,1,1.000000
Species,nururl,1,3,0.333333
Species,objective,1,1,1.000000
Species,observances,1,1,1.000000
Species,obyrnecup,1,1,1.000000
Species,ocB,1,2,0.500000
Species,occasion,1,1,1.000000
Species,occuaption,1,1,1.000000
Species,occupatio,1,1,1.000000
Species,occuption,1,1,1.000000
Species,ocName,1,1,1.000000
Species,ocr,1,1,1.000000
Species,ocupation,1,1,1.000000
Species,ocZz,1,1,1.000000
Species,offic,1,1,1.000000
Species,office1.,1,1,1.000000
Species,office1Predecessor,1,1,1.000000
Species,office2.,1,1,1.000000
Species,office4.,1,1,1.000000
Species,officeEnd,1,1,1.000000
Species,officeHeld,1,1,1.000000
Species,officeTerm,1,1,1.000000
Species,officeWelare,1,1,1.000000
Species,officialFacebookPage,1,1,1.000000
Species,officialResidence,1,1,1.000000
Species,officials,1,1,1.000000
Species,offseasonWeight,1,1,1.000000
Species,offwebsite,1,1,1.000000
Species,oldAgeBestCupPos,1,1,1.000000
Species,oldResidence,1,1,1.000000
Species,olympic,1,3,0.333333
Species,olympicsmixeddoublesresult,1,1,1.000000
Species,olympicTeam,1,1,1.000000
Species,omarAbdirashidAliSharmaake,1,1,1.000000
Species,omega3fat,1,1,1.000000
Species,onelanguage,1,8,0.125000
Species,ongoing,1,3,0.333333
Species,onlinebooksabout,1,4,0.250000
Species,onlyWin,1,1,1.000000
Species,openingname,1,1,1.000000
Species,operationLabel,1,1,1.000000
Species,opt2n,1,3,0.333333
Species,opt3n,1,3,0.333333
Species,opt4n,1,1,1.000000
Species,opt4v,1,1,1.000000
Species,opt5n,1,1,1.000000
Species,opt5v,1,1,1.000000
Species,oq,1,16,0.062500
Species,org,1,1,1.000000
Species,organisationPosition,1,1,1.000000
Species,organisers,1,1,1.000000
Species,orientation,1,1,1.000000
Species,originalStudents,1,1,1.000000
Species,originalTeam,1,1,1.000000
Species,originalText,1,1,1.000000
Species,originalUse,1,1,1.000000
Species,origins'Country,1,1,1.000000
Species,origtag,1,13,0.076923
Species,origyear,1,1,1.000000
Species,oromiyaCounties,1,1,1.000000
Species,os,1,4,0.250000
Species,osdOffice,1,1,1.000000
Species,othe%60%60•rNames,1,1,1.000000
Species,otherArticle,1,1,1.000000
Species,otherFamilies,1,1,1.000000
Species,otherFamily,1,1,1.000000
Species,otherFamilyMembers,1,1,1.000000
Species,otherLanguage,1,9,0.111111
Species,otherOffice,1,1,1.000000
Species,otherPoliticalAffiliation,1,1,1.000000
Species,otherPresidency,1,1,1.000000
Species,otherProfession,1,1,1.000000
Species,otherRelations,1,1,1.000000
Species,othersexlink,1,5,0.200000
Species,othersName,1,1,1.000000
Species,othersParty,1,1,1.000000
Species,otherworks,1,1,1.000000
Species,otherWorks,1,1,1.000000
Species,outrightRecord,1,1,1.000000
Species,overallconfrecord,1,1,1.000000
Species,overlay2colour,1,2,0.500000
Species,overlay2tip,1,1,1.000000
Species,overlay3tip,1,1,1.000000
Species,overlay4tip,1,1,1.000000
Species,overlayHorizontalAlignment,1,1,1.000000
Species,overtime,1,1,1.000000
Species,pacificChampionshipsAppearances,1,1,1.000000
Species,pagebis,1,1,1.000000
Species,pagefrom,1,1,1.000000
Species,pageNumber,1,1,1.000000
Species,pahistoricType,1,2,0.500000
Species,paint,1,2,0.500000
Species,paintingAlignment,1,6,0.166667
Species,panContinentalChampionshipAppearances,1,42,0.023810
Species,papersPast,1,1,1.000000
Species,par,1,1,1.000000
Species,paralympicgolds,1,1,1.000000
Species,paralympicmedals,1,1,1.000000
Species,paralympicteams,1,1,1.000000
Species,parameter,1,1,1.000000
Species,parent's,1,1,1.000000
Species,parentage,1,1,1.000000
Species,parentAgency,1,1,1.000000
Species,parentFamily,1,1,1.000000
Species,parentis,1,1,1.000000
Species,parentopening,1,1,1.000000
Species,parentOrganization,1,1,1.000000
Species,parents'Name,1,1,1.000000
Species,parishes,1,5,0.200000
Species,parliamentaryGrouping,1,1,1.000000
Species,parliamentarySeat,1,1,1.000000
Species,parlName,1,3,0.333333
Species,part1Choice1Color,1,1,1.000000
Species,part1Choice2Color,1,1,1.000000
Species,part1Choice3Color,1,1,1.000000
Species,part1Choice4Color,1,1,1.000000
Species,part1Choice5Color,1,1,1.000000
Species,parties,1,1,1.000000
Species,partofRefnum,1,1,1.000000
Species,party.,1,1,1.000000
Species,party1color,1,1,1.000000
Species,party1name,1,1,1.000000
Species,party2color,1,1,1.000000
Species,party5name,1,1,1.000000
Species,partyCaption,1,1,1.000000
Species,partyLeader,1,1,1.000000
Species,"partyThatOrderedTheShip.ThisIsUsuallyTheOwnerButIsSometimesTheOperator,OrAnAgentOfEither.ContemporaneousNewspaperSourcesRarelyStateToWhichCategoryANamedPartyBelongs.AbbreviationsInThisColumnRr%3Cnowiki%3E_",1,1,1.000000
Species,past,1,1,1.000000
Species,pastBishop,1,1,1.000000
Species,pastor,1,1,1.000000
Species,pasttense,1,1,1.000000
Species,patner,1,1,1.000000
Species,paysDeNaissance,1,1,1.000000
Species,pdcWorldYouth,1,1,1.000000
Species,pdgawins,1,1,1.000000
Species,peak15a,1,1,1.000000
Species,peak15b,1,1,1.000000
Species,peak16c,1,1,1.000000
Species,peak17b,1,1,1.000000
Species,peak1c,1,1,1.000000
Species,peak1e,1,1,1.000000
Species,peak2d,1,1,1.000000
Species,peak4f,1,1,1.000000
Species,peak5d,1,1,1.000000
Species,pencile,1,1,1.000000
Species,pencils,1,1,1.000000
Species,people,1,5,0.200000
Species,per,1,1,1.000000
Species,percetage,1,1,1.000000
Species,perfid,1,1,1.000000
Species,périodeActive,1,1,1.000000
Species,permanentAddress,1,1,1.000000
Species,permanentResidence,1,1,1.000000
Species,personal,1,1,1.000000
