class,predicate,distinct_objects,total_objects,uniqueness
Thing,type,14510,529169,0.027420
Thing,names,14503,15428,0.940044
Thing,imagefile,14493,16245,0.892151
Thing,species,14487,24611,0.588639
Thing,imageSeal,14460,14864,0.972820
Thing,icao,14395,15637,0.920573
Thing,northeast,14370,17213,0.834834
Thing,formerCallsign,14312,14333,0.998535
Thing,unitName,14273,30598,0.466468
Thing,region,14242,200679,0.070969
Thing,southwest,14239,17146,0.830456
Thing,relegated,14221,27554,0.516114
Thing,gross,14218,27855,0.510429
Document,title,14205,16619,0.854745
Document,filename,14201,16742,0.848226
Thing,filename,14201,16742,0.848226
Thing,precededBy,14167,15426,0.918385
Thing,result,14155,29733,0.476070
Thing,southeast,14143,17098,0.827173
Thing,asstCoach,14111,34368,0.410585
Thing,northwest,14099,17057,0.826581
Thing,populationDemonym,14091,15750,0.894667
Thing,shipArmament,14064,29202,0.481611
Thing,recordLabel,13987,200470,0.069771
Thing,employer,13961,23463,0.595022
Species,originalName,13958,14216,0.981851
Q19088,originalName,13958,14216,0.981851
Eukaryote,originalName,13958,14216,0.981851
Thing,filename,13925,16669,0.835383
Thing,areaCode,13889,119576,0.116152
Thing,sisterStations,13842,40298,0.343491
Thing,areaLandKm,13829,47750,0.289613
Thing,iupacName,13819,13843,0.998266
Thing,restingPlace,13803,53013,0.260370
Species,restingPlace,13803,53013,0.260370
Q19088,restingPlace,13803,53013,0.260370
Eukaryote,restingPlace,13802,53011,0.260361
Thing,soundRecording,13789,13789,1.000000
Species,employer,13781,23029,0.598419
Q19088,employer,13781,23029,0.598419
Eukaryote,employer,13781,23029,0.598419
Thing,patternSh,13746,44497,0.308920
Thing,formationDate,13734,19680,0.697866
Thing,revenue,13590,19571,0.694395
Thing,district,13543,101739,0.133115
Thing,position,13524,409512,0.033025
Thing,casualties,13494,57576,0.234368
Thing,shipNamesake,13422,17294,0.776107
Thing,firstAirDate,13339,21770,0.612724
Thing,taxon,13337,13371,0.997457
Thing,coachTeam,13299,61924,0.214763
Thing,prev,13288,21988,0.604330
Thing,imageCoa,13263,13831,0.958933
Species,hangul,13241,15329,0.863788
Eukaryote,hangul,13241,15329,0.863788
Q19088,hangul,13237,15322,0.863921
Thing,source1Location,13236,21176,0.625047
Thing,startDate,13211,38005,0.347612
Thing,sisterStation,13167,38791,0.339434
Species,coachTeam,13159,60734,0.216666
Q19088,coachTeam,13159,60734,0.216666
Eukaryote,coachTeam,13159,60734,0.216666
Thing,translittitle,13115,13243,0.990335
Thing,allWriting,13112,19849,0.660587
Thing,othernames,13083,16139,0.810645
Thing,description,13068,16056,0.813901
Thing,mouthMountain,13060,25935,0.503567
Thing,mouthPlace,13059,25934,0.503547
Thing,manager,13023,35175,0.370235
Thing,highschool,12893,28257,0.456276
Thing,round,12857,517739,0.024833
Thing,builder,12755,20121,0.633915
Thing,budget,12741,35513,0.358770
Thing,borough,12727,35679,0.356708
Thing,doctoralStudents,12719,14215,0.894759
Thing,pastcoaching,12675,21461,0.590606
Thing,presenter,12655,24521,0.516088
Thing,basedOn,12603,14844,0.849030
Thing,result,12593,84921,0.148291
Document,description,12462,13459,0.925923
Species,p,12462,13117,0.950065
Q19088,p,12462,13117,0.950065
Eukaryote,p,12461,13116,0.950061
Thing,lat,12449,13802,0.901971
Thing,shipIdentification,12421,13047,0.952020
Thing,hanja,12407,13781,0.900298
Thing,notableCommanders,12404,15217,0.815141
Species,doctoralStudents,12401,13841,0.895961
Q19088,doctoralStudents,12401,13841,0.895961
Eukaryote,doctoralStudents,12401,13841,0.895961
Species,pastcoaching,12381,20831,0.594355
Q19088,pastcoaching,12381,20831,0.594355
Eukaryote,pastcoaching,12381,20831,0.594355
Thing,rd3Team,12368,26556,0.465733
Species,with,12311,14169,0.868869
Q19088,with,12311,14169,0.868869
Eukaryote,with,12311,14169,0.868869
Thing,background,12289,67511,0.182030
Thing,rev,12270,335074,0.036619
Thing,end,12259,34442,0.355932
Thing,blankInfoSec,12201,24360,0.500862
Thing,branding,12164,18686,0.650969
Species,genus,12132,17515,0.692663
Thing,strength,12112,49446,0.244954
Thing,nativetitle,12064,12264,0.983692
Thing,electorate,12017,18076,0.664804
Thing,shipCommissioned,12005,21588,0.556096
Thing,patternSo,11953,43138,0.277087
Thing,creator,11912,34465,0.345626
Thing,runs,11836,44957,0.263274
Thing,start,11792,30873,0.381952
Thing,highschool,11760,36488,0.322298
Species,highschool,11760,36488,0.322298
Q19088,highschool,11760,36488,0.322298
Eukaryote,highschool,11760,36488,0.322298
Thing,notableWork,11759,12310,0.955240
Species,notableWork,11738,12282,0.955708
Q19088,notableWork,11738,12282,0.955708
Eukaryote,notableWork,11738,12282,0.955708
Thing,fields,11735,41504,0.282744
Thing,wstitle,11722,12636,0.927667
Thing,callsignMeaning,11655,12751,0.914046
Thing,list,11633,17745,0.655565
Thing,formerCallsigns,11616,14084,0.824766
Thing,l,11600,30106,0.385305
Thing,area,11580,76442,0.151487
Thing,locationCity,11547,35292,0.327185
Thing,nearestCity,11546,19026,0.606854
Thing,shipFate,11509,35310,0.325942
Species,names,11481,12161,0.944084
Q19088,names,11481,12161,0.944084
Eukaryote,names,11481,12161,0.944084
Thing,hometown,11456,29814,0.384249
Thing,imageFile,11393,11523,0.988718
Thing,electionDate,11379,36689,0.310147
Thing,seasonTopscorer,11343,18182,0.623859
Thing,pastMemberOf,11333,17571,0.644983
Thing,callsignMeaning,11281,12792,0.881879
Thing,leader,11266,13767,0.818334
Thing,architect,11229,33310,0.337106
Thing,imagePlan,11157,11195,0.996606
Species,image,11135,11830,0.941251
Q19088,image,11132,11826,0.941316
Eukaryote,image,11132,11826,0.941316
Thing,mapImage,11118,20079,0.553713
Thing,verifiedrevid,11115,11300,0.983628
Species,quote,11107,11374,0.976525
Q19088,quote,11107,11374,0.976525
Eukaryote,quote,11107,11374,0.976525
Thing,manufacturer,11105,39515,0.281033
Thing,shipLaidDown,11099,20506,0.541256
Thing,publisher,11067,93668,0.118151
Thing,partof,11053,30724,0.359751
Thing,aux,11047,14998,0.736565
Thing,leaderTitle,11016,145781,0.075565
Species,battle,10994,107504,0.102266
Q19088,battle,10994,107504,0.102266
Eukaryote,battle,10994,107504,0.102266
Species,pastMemberOf,10973,16778,0.654011
Q19088,pastMemberOf,10973,16778,0.654011
Eukaryote,pastMemberOf,10973,16778,0.654011
Thing,league,10903,86200,0.126485
Thing,highestAttendance,10902,20490,0.532064
Species,fields,10874,39546,0.274971
Q19088,fields,10874,39546,0.274971
Eukaryote,fields,10874,39546,0.274971
Species,coach,10854,15445,0.702752
Q19088,coach,10854,15445,0.702752
Eukaryote,coach,10854,15445,0.702752
Thing,gemeindeschlüssel,10803,10819,0.998521
Thing,overallRecord,10802,12692,0.851087
Species,overallRecord,10802,12692,0.851087
Q19088,overallRecord,10802,12692,0.851087
Eukaryote,overallRecord,10802,12692,0.851087
Thing,locale,10747,25026,0.429433
Thing,altName,10737,11588,0.926562
Thing,icaoLocationIdentifier,10692,10974,0.974303
TimeInterval,alongside,10678,15800,0.675823
TimePeriod,alongside,10678,15800,0.675823
Thing,elevationM,10641,162263,0.065579
Thing,voices,10616,19147,0.554447
Thing,areaKm,10604,47075,0.225258
Thing,college,10600,73032,0.145142
Q19088,genus,10584,13755,0.769466
Eukaryote,genus,10584,13755,0.769466
Thing,os,10581,12633,0.837568
Thing,mlb,10571,10600,0.997264
Thing,affiliation,10568,38770,0.272582
Thing,lengthMi,10562,22213,0.475487
Thing,postcode,10550,22854,0.461626
Thing,commissioningDate,10547,18299,0.576370
Thing,party,10516,237576,0.044264
Thing,series,10459,48452,0.215863
Thing,imageAlt,10444,11330,0.921801
Thing,areaTotalSqMi,10431,49261,0.211750
Thing,profession,10384,46500,0.223312
Thing,shipBuilder,10340,46822,0.220836
Thing,bronze,10336,15335,0.674014
Thing,casNumber,10331,10542,0.979985
Thing,espn,10325,10439,0.989079
Species,party,10315,230770,0.044698
Q19088,party,10315,230771,0.044698
Eukaryote,party,10315,230770,0.044698
Thing,markTitle,10290,74513,0.138097
Thing,number,10275,77743,0.132166
Species,profession,10270,45918,0.223660
Q19088,profession,10270,45918,0.223660
Eukaryote,profession,10270,45918,0.223660
Thing,hometown,10238,79008,0.129582
Thing,doctoralStudent,10237,10717,0.955211
Species,doctoralStudent,10237,10717,0.955211
Q19088,doctoralStudent,10237,10717,0.955211
Eukaryote,doctoralStudent,10237,10717,0.955211
Thing,garrison,10230,19444,0.526126
Species,mlb,10228,10235,0.999316
Q19088,mlb,10228,10235,0.999316
Eukaryote,mlb,10228,10235,0.999316
Thing,services,10192,17742,0.574456
Thing,partner,10185,11213,0.908321
Species,date,10147,147798,0.068655
Q19088,date,10146,147763,0.068664
Eukaryote,date,10146,147763,0.068664
Thing,deputy,10047,11966,0.839629
Species,origin,10038,28064,0.357682
Q19088,origin,10038,28064,0.357682
Eukaryote,origin,10038,28064,0.357682
Thing,termstart,10035,28645,0.350323
Thing,winners,10003,32312,0.309575
Thing,cityServed,10001,13027,0.767713
Thing,zipcode,9983,14205,0.702781
Thing,affiliations,9977,29990,0.332678
Thing,turnout,9975,15348,0.649922
Species,espn,9971,10059,0.991252
Q19088,espn,9971,10059,0.991252
Eukaryote,espn,9971,10059,0.991252
Thing,portrayer,9963,12931,0.770474
Species,partner,9950,10935,0.909922
Q19088,partner,9950,10935,0.909922
Eukaryote,partner,9950,10935,0.909922
Thing,line,9942,48914,0.203255
Thing,captain,9895,11652,0.849210
Species,termstart,9874,28005,0.352580
Q19088,termstart,9874,28005,0.352580
Eukaryote,termstart,9874,28005,0.352580
Thing,executiveProducer,9861,27887,0.353606
Thing,firstAppearance,9844,14884,0.661381
Thing,biggestHomeWin,9806,14116,0.694673
Thing,alternateName,9798,10837,0.904125
Thing,fangraphs,9737,9740,0.999692
Thing,consecration,9713,12806,0.758473
Thing,productionCompanies,9701,19507,0.497309
Thing,signature,9695,9701,0.999382
Species,signature,9695,9701,0.999382
Q19088,signature,9695,9701,0.999382
Eukaryote,signature,9695,9701,0.999382
Thing,person,9658,12666,0.762514
Thing,group,9653,15289,0.631369
Thing,cities,9639,17218,0.559821
Species,consecration,9632,12692,0.758903
Q19088,consecration,9632,12692,0.758903
Eukaryote,consecration,9632,12692,0.758903
Thing,highestScoring,9631,13970,0.689406
Thing,averageAttendance,9630,11697,0.823288
Thing,architecture,9623,59396,0.162014
Thing,events,9613,30041,0.319996
Thing,field,9599,45882,0.209211
Thing,genre,9580,466999,0.020514
Thing,biggestAwayWin,9523,13739,0.693136
Thing,purpose,9518,13029,0.730524
Thing,demographics1Info,9509,70657,0.134580
Thing,chronology,9480,32442,0.292214
Thing,silver,9474,14398,0.658008
Thing,age,9464,41366,0.228787
Thing,mapDotLabel,9458,9851,0.960106
Thing,purpose,9454,13697,0.690224
Thing,opentheme,9452,10178,0.928670
Thing,participant,9447,14682,0.643441
Thing,employer,9446,19493,0.484584
Species,employer,9446,19493,0.484584
Q19088,employer,9446,19493,0.484584
Eukaryote,employer,9446,19493,0.484584
Thing,thesisUrl,9445,9732,0.970510
Thing,locatedInArea,9435,57975,0.162743
Thing,iata,9435,12704,0.742679
Thing,areaLandSqMi,9419,46594,0.202150
Thing,officialSchoolColour,9418,31047,0.303347
Thing,revenue,9414,12970,0.725829
Thing,casNumber,9413,13413,0.701782
Species,fangraphs,9408,9410,0.999787
Q19088,fangraphs,9408,9410,0.999787
Eukaryote,fangraphs,9408,9410,0.999787
Thing,institution,9387,54871,0.171074
Species,institution,9387,54871,0.171074
Q19088,institution,9387,54871,0.171074
Eukaryote,institution,9387,54871,0.171074
Species,s,9383,12307,0.762412
Q19088,s,9383,12307,0.762412
Eukaryote,s,9383,12307,0.762412
Thing,layingDown,9379,16132,0.581391
Thing,nationality,9366,325762,0.028751
Thing,lon,9353,9572,0.977121
Species,thesisUrl,9334,9616,0.970674
Q19088,thesisUrl,9334,9616,0.970674
Eukaryote,thesisUrl,9334,9616,0.970674
Thing,editing,9309,48607,0.191516
Thing,number,9256,100340,0.092246
Species,number,9256,100340,0.092246
Q19088,number,9256,100340,0.092246
Eukaryote,number,9256,100339,0.092247
Thing,operator,9242,31308,0.295196
Thing,developer,9241,34254,0.269779
Thing,congress,9195,9370,0.981323
Thing,previous,9185,32372,0.283733
Thing,parentCompany,9181,20443,0.449102
Thing,cinematography,9171,69378,0.132189
Thing,authority,9108,20547,0.443276
Thing,lowestAttendance,9103,19287,0.471976
Thing,isbn,9082,39465,0.230128
Species,nationality,9061,317906,0.028502
Q19088,nationality,9061,317908,0.028502
Eukaryote,nationality,9061,317905,0.028502
Thing,personFunction,9031,9031,1.000000
Species,personFunction,9031,9031,1.000000
Q19088,personFunction,9031,9031,1.000000
Eukaryote,personFunction,9030,9030,1.000000
Thing,unit,9024,29587,0.304999
Thing,race,9000,53670,0.167691
Thing,w,8993,26009,0.345765
Thing,bronzeMedalist,8914,10103,0.882312
Thing,demonym,8896,10053,0.884910
Thing,termend,8875,22775,0.389682
Thing,glotto,8870,10010,0.886114
Thing,namedFor,8858,10900,0.812661
Thing,students,8847,17339,0.510237
Thing,order,8794,49216,0.178682
Thing,shipPropulsion,8784,30553,0.287500
Thing,silverMedalist,8776,10268,0.854694
Species,unit,8767,28675,0.305737
Q19088,unit,8767,28675,0.305737
Eukaryote,unit,8767,28675,0.305737
Species,field,8759,38029,0.230324
Q19088,field,8759,38029,0.230324
Eukaryote,field,8759,38029,0.230324
Species,termend,8750,22424,0.390207
Q19088,termend,8750,22424,0.390207
Eukaryote,termend,8750,22424,0.390207
Species,college,8719,63950,0.136341
Q19088,college,8719,63950,0.136341
Eukaryote,college,8718,63949,0.136327
Species,recordLabel,8704,59367,0.146613
Q19088,recordLabel,8704,59367,0.146613
Eukaryote,recordLabel,8704,59367,0.146613
Thing,fdaUniiCode,8701,8793,0.989537
Thing,followingEvent,8692,9548,0.910348
Species,family,8658,11243,0.770079
Q19088,family,8658,11243,0.770079
Eukaryote,family,8658,11243,0.770079
Thing,civilParish,8626,11949,0.721901
Thing,stats,8626,10827,0.796712
Species,race,8625,48100,0.179314
Q19088,race,8625,48100,0.179314
Eukaryote,race,8625,48100,0.179314
Thing,added,8611,67640,0.127306
Thing,gold,8565,14488,0.591179
Thing,pubchem,8560,8581,0.997553
Species,order,8547,38505,0.221971
Q19088,order,8547,38505,0.221971
Eukaryote,order,8547,38505,0.221971
Thing,repname,8529,9781,0.871997
Thing,head,8511,9426,0.902928
Thing,binomial,8492,8510,0.997885
Thing,pubchem,8457,8477,0.997641
Thing,nearS,8450,11463,0.737154
Thing,route,8447,55683,0.151698
Thing,colors,8442,31505,0.267957
Thing,status,8427,92660,0.090945
Thing,1namedata,8417,17563,0.479246
Thing,nearN,8409,11413,0.736791
Thing,composer,8354,26084,0.320273
Thing,doctoralAdvisor,8326,13023,0.639330
Species,doctoralAdvisor,8326,13023,0.639330
Q19088,doctoralAdvisor,8326,13023,0.639330
Eukaryote,doctoralAdvisor,8326,13023,0.639330
Thing,aka,8320,9403,0.884824
Thing,callsign,8298,9054,0.916501
Species,1namedata,8295,17213,0.481903
Q19088,1namedata,8295,17213,0.481903
Eukaryote,1namedata,8295,17213,0.481903
Thing,weather,8293,20591,0.402749
Thing,rebounds,8280,25294,0.327350
Thing,survey,8276,9020,0.917517
Thing,stdinchikey,8222,8243,0.997452
Thing,nearE,8180,11530,0.709454
Thing,lcc,8179,8293,0.986253
Thing,organization,8166,10474,0.779645
Thing,nearW,8165,11380,0.717487
Thing,subsidiary,8164,8752,0.932815
Thing,chemspiderid,8100,8812,0.919201
Thing,language,8100,376686,0.021503
Thing,stadiumName,8088,8420,0.960570
Thing,themeMusicComposer,8077,13781,0.586097
Thing,pushpinMapAlt,8051,11497,0.700270
Thing,units,8026,14772,0.543325
Thing,engine,7983,25657,0.311143
Species,deputy,7981,9502,0.839928
Q19088,deputy,7981,9502,0.839928
Eukaryote,deputy,7981,9502,0.839928
Thing,notableCommander,7929,11505,0.689179
Thing,iataLocationIdentifier,7928,8319,0.952999
Thing,mapNotes,7920,9477,0.835708
Thing,webcast,7917,8734,0.906458
Thing,goldMedalist,7910,10450,0.756938
Species,organization,7910,10083,0.784489
Q19088,organization,7910,10083,0.784489
Eukaryote,organization,7910,10082,0.784567
Thing,tributariesRight,7892,9310,0.847691
Thing,tributariesLeft,7876,9266,0.849989
Thing,governingBody,7807,25343,0.308054
Thing,body,7806,89523,0.087195
Thing,webcast,7773,8386,0.926902
Species,species,7773,11296,0.688120
Thing,glottorefname,7772,7965,0.975769
Thing,otherparty,7744,34281,0.225898
Thing,placeofburial,7710,13788,0.559182
Thing,numEmployees,7702,27990,0.275170
Species,reason,7677,11228,0.683737
Q19088,reason,7673,11224,0.683624
Eukaryote,reason,7673,11224,0.683624
Thing,assistantreferees,7669,12986,0.590559
Thing,deliveries,7657,31667,0.241797
Thing,area,7632,40118,0.190239
Species,binomial,7632,7646,0.998169
Thing,player,7623,8295,0.918987
Species,placeofburial,7620,13599,0.560335
Q19088,placeofburial,7620,13599,0.560335
Eukaryote,placeofburial,7620,13599,0.560335
Thing,footnotes,7583,26608,0.284989
Species,t,7560,7661,0.986816
Q19088,t,7560,7661,0.986816
Eukaryote,t,7560,7661,0.986816
Species,deliveries,7520,30997,0.242604
Species,number,7520,46684,0.161083
Q19088,deliveries,7520,30997,0.242604
Q19088,number,7520,46684,0.161083
Eukaryote,deliveries,7520,30997,0.242604
Eukaryote,number,7520,46683,0.161086
Thing,passengersPerYear,7515,13855,0.542403
Thing,productionCompany,7503,61157,0.122684
Thing,length,7499,42678,0.175711
Thing,value,7499,39657,0.189097
Thing,shipOwner,7497,10415,0.719827
Thing,programmer,7477,11094,0.673968
Thing,nearSw,7462,10575,0.705626
Thing,promoted,7459,13499,0.552559
Thing,nearNe,7458,10635,0.701269
Thing,nearNw,7454,10606,0.702810
Thing,nearSe,7453,10628,0.701261
Thing,capacity,7442,41776,0.178141
Thing,formation,7431,20696,0.359055
Thing,logoCaption,7430,10699,0.694457
Thing,assist,7426,9763,0.760627
Thing,passengers,7400,13738,0.538652
Thing,elevationFt,7335,75084,0.097691
Thing,affiliation,7326,18084,0.405109
Thing,iso,7313,9470,0.772228
Thing,pushpinMap,7305,416859,0.017524
Thing,champion,7302,14927,0.489181
Thing,open,7294,14762,0.494106
Thing,tvannouncers,7290,22297,0.326950
Thing,areaServed,7245,37717,0.192088
Species,hometown,7238,29963,0.241565
Q19088,hometown,7238,29963,0.241565
Eukaryote,hometown,7238,29963,0.241565
Thing,agencyName,7210,8486,0.849635
Thing,ordination,7197,12136,0.593029
Thing,icd,7176,17407,0.412248
Thing,careerprizemoney,7161,7287,0.982709
Thing,country,7161,682888,0.010486
Thing,nextEvent,7159,7235,0.989496
Thing,pb,7142,20340,0.351131
Thing,buildingEndDate,7138,25381,0.281234
