class,predicate,distinct_objects,total_objects,uniqueness
Person,season11Goals,23,35,0.657143
Person,season1Year,23,93,0.247312
Person,season5PlayoffLooseBalls,23,58,0.396552
Person,season6PlayoffLooseBalls,23,51,0.450980
Person,season7TeamLink,23,71,0.323944
Person,spalte,23,23,1.000000
Person,transTitle,23,23,1.000000
Person,uslaxhof,23,24,0.958333
Person,usopendoublesresult,23,1690,0.013609
Person,wcseasons,23,331,0.069486
Person,wuu,23,23,1.000000
Person,year9start,23,43,0.534884
Person,yeareend,23,29,0.793103
Species,conservationStatusSystem,23,47211,0.000487
Species,died,23,25,0.920000
Species,j,23,23,1.000000
Species,size,23,27,0.851852
Species,superordoAuthority,23,24,0.958333
Species,wines,23,23,1.000000
Galaxy,galV,23,23,1.000000
Galaxy,groupCluster,23,31,0.741935
AdministrativeRegion,newspaper,23,23,1.000000
AdministrativeRegion,ontparty,23,491,0.046843
AdministrativeRegion,reptile,23,29,0.793103
AdministrativeRegion,rock,23,29,0.793103
AdministrativeRegion,total,23,199,0.115578
AdministrativeRegion,unitaryCouncil,23,23,1.000000
Person,250Podiums,22,101,0.217822
Person,3blankname,22,31,0.709677
Person,alumnus,22,24,0.916667
Person,att,22,61,0.360656
Person,banner,22,24,0.916667
Person,book,22,24,0.916667
Person,champwins,22,204,0.107843
Person,coachyearcstart,22,25,0.880000
Person,countryRepresented,22,35,0.628571
Person,deathdate,22,22,1.000000
Person,debut2league,22,326,0.067485
Person,designation,22,23,0.956522
Person,eptMoneyFinishes,22,251,0.087649
Person,financeStart,22,26,0.846154
Person,firstTruckRace,22,461,0.047722
Person,firstTruckWin,22,90,0.244444
Person,foundingLocation,22,24,0.916667
Person,haircolor,22,43,0.511628
Person,iccfworldchampion,22,24,0.916667
Person,institute,22,24,0.916667
Person,lastTruckRace,22,396,0.055556
Person,lastTruckWin,22,64,0.343750
Person,listOfWorks,22,22,1.000000
Person,missWorldAfrica,22,33,0.666667
Person,moto2Podiums,22,158,0.139241
Person,post3note,22,24,0.916667
Person,post5years,22,35,0.628571
Person,postText,22,22,1.000000
Person,refereeyear1end,22,28,0.785714
Person,residences,22,22,1.000000
Person,rewardAmount,22,32,0.687500
Person,sbkLastSeason,22,84,0.261905
Person,season2Year,22,91,0.241758
Person,season9PenaltyMinutes,22,47,0.468085
Person,servicenumber,22,22,1.000000
Person,sort,22,23,0.956522
Person,sunwins,22,131,0.167939
Person,territory,22,29,0.758621
Person,triesc,22,699,0.031474
Person,uciregistration,22,75,0.293333
Person,umplistalastyr,22,51,0.431373
Person,weapon,22,22,1.000000
Person,winningcounties,22,32,0.687500
Species,copperMg,22,22,1.000000
Species,divisio,22,25,0.880000
Species,link,22,22,1.000000
Species,seriesAuthority,22,100,0.220000
Species,sporeprintcolor,22,815,0.026994
Species,zoosectio,22,2270,0.009692
Star,apoapsis,22,22,1.000000
Galaxy,dec,22,27,0.814815
Galaxy,distPc,22,22,1.000000
AdministrativeRegion,border,22,22,1.000000
AdministrativeRegion,highestPlace,22,22,1.000000
AdministrativeRegion,abolished,22,78,0.282051
AdministrativeRegion,areaImperial,22,23,0.956522
AdministrativeRegion,establishedEvent,22,35,0.628571
AdministrativeRegion,fedElectionFirst,22,716,0.030726
AdministrativeRegion,literacyRate,22,22,1.000000
AdministrativeRegion,periph,22,2548,0.008634
AdministrativeRegion,visitationYear,22,52,0.423077
Person,6a,21,21,1.000000
Person,allWriting,21,21,1.000000
Person,basedAt,21,27,0.777778
Person,boxLoss,21,215,0.097674
Person,clprovince,21,617,0.034036
Person,coachwinsa,21,111,0.189189
Person,coachyear5start,21,31,0.677419
Person,course,21,59,0.355932
Person,currentCity,21,22,0.954545
Person,deathplace,21,21,1.000000
Person,decLosses,21,2277,0.009223
Person,degree,21,21,1.000000
Person,educationalBackground,21,21,1.000000
Person,electionDate,21,27,0.777778
Person,extraColumn,21,42,0.500000
Person,finance,21,26,0.807692
Person,financeEnd,21,25,0.840000
Person,firstComic,21,21,1.000000
Person,initiator,21,25,0.840000
Person,marriedTo,21,21,1.000000
Person,missWorldAmericas,21,33,0.636364
Person,missWorldEurope,21,33,0.636364
Person,month,21,253,0.083004
Person,more,21,583,0.036021
Person,nameTranscription,21,21,1.000000
Person,nb,21,33,0.636364
Person,nominations,21,37,0.567568
Person,offices,21,21,1.000000
Person,oldid,21,21,1.000000
Person,olivierawards,21,28,0.750000
Person,placeOfDiaconalOrdination,21,22,0.954545
Person,portaldisp,21,264,0.079545
Person,portrayedBy,21,22,0.954545
Person,prayerAttrib,21,21,1.000000
Person,premierLeague,21,28,0.750000
Person,pseudonyms,21,21,1.000000
Person,published,21,21,1.000000
Person,retired%23s,21,36,0.583333
Person,sc,21,654,0.032110
Person,season14LooseBalls,21,26,0.807692
Person,season3PlayoffLooseBalls,21,50,0.420000
Person,season3Year,21,91,0.230769
Person,season4PlayoffLooseBalls,21,56,0.375000
Person,season4Year,21,87,0.241379
Person,season7PlayoffLooseBalls,21,44,0.477273
Person,season8TeamLink,21,65,0.323077
Person,ssActiveYears,21,79,0.265823
Person,subLosses,21,1920,0.010937
Person,totalCanadaRaces,21,41,0.512195
Person,tournamentList,21,21,1.000000
Person,truckWins,21,445,0.047191
Person,voiceType,21,55,0.381818
Person,writers,21,21,1.000000
Species,totalWidth,21,48,0.437500
Species,unrankedTribus,21,52,0.403846
Star,jK,21,21,1.000000
ChemicalCompound,width,21,29,0.724138
AdministrativeRegion,altunosp,21,21,1.000000
AdministrativeRegion,height,21,27,0.777778
AdministrativeRegion,list,21,21,1.000000
AdministrativeRegion,mayorAsOf,21,421,0.049881
AdministrativeRegion,mineral,21,24,0.875000
AdministrativeRegion,partyterms%23_,21,2508,0.008373
AdministrativeRegion,regionMap,21,142,0.147887
AdministrativeRegion,seallink,21,21,1.000000
AdministrativeRegion,votes%25_,21,21,1.000000
Person,individualisedGnd,20,20,1.000000
Person,supplementalDraftRound,20,59,0.338983
Person,alttitle,20,20,1.000000
Person,amLoss,20,92,0.217391
Person,apg,20,27,0.740741
Person,archbishopName,20,20,1.000000
Person,arenafan,20,20,1.000000
Person,associated,20,21,0.952381
Person,authorAbbreviationZoo,20,20,1.000000
Person,beehive,20,20,1.000000
Person,bowlopp,20,20,1.000000
Person,boxWidth,20,86,0.232558
Person,careerPosition,20,1767,0.011319
Person,cesarawards,20,22,0.909091
Person,clubteam,20,37,0.540541
Person,coachdraws,20,407,0.049140
Person,coachwin%25_,20,21,0.952381
Person,coatOfArmsAlt,20,23,0.869565
Person,collaborations,20,20,1.000000
Person,composer,20,20,1.000000
Person,countryCode,20,42,0.476190
Person,currentLocation,20,20,1.000000
Person,defenseStart,20,20,1.000000
Person,fdDate,20,383,0.052219
Person,hga,20,43,0.465116
Person,initiationPlace,20,20,1.000000
Person,lived,20,20,1.000000
Person,mmaSubloss,20,1470,0.013605
Person,perpetrators,20,21,0.952381
Person,playerSport,20,871,0.022962
Person,rlNationalcaps,20,148,0.135135
Person,season5Year,20,85,0.235294
Person,skinColor,20,86,0.232558
Person,statweek,20,1832,0.010917
Person,tradition,20,31,0.645161
Person,voicetype,20,28,0.714286
Person,web,20,20,1.000000
Person,world,20,23,0.869565
Person,familyName,20,20,1.000000
Species,lspnLetter,20,210,0.095238
Species,notableWines,20,21,0.952381
Species,pages,20,52,0.384615
Species,ref,20,51,0.392157
Species,speciesGroup,20,47,0.425532
Species,subject,20,20,1.000000
ChemicalCompound,section,20,20,1.000000
AdministrativeRegion,congressionalDistrict,20,20,1.000000
AdministrativeRegion,borderingstates,20,23,0.869565
AdministrativeRegion,gdpRank,20,21,0.952381
AdministrativeRegion,longD,20,32,0.625000
AdministrativeRegion,popRank,20,25,0.800000
AdministrativeRegion,tz2where,20,22,0.909091
Person,nominee,19,31,0.612903
Person,125Manufacturers,19,295,0.064407
Person,5y,19,40,0.475000
Person,adopted,19,20,0.950000
Person,agf,19,45,0.422222
Person,bannerimage,19,20,0.950000
Person,clapps(points)_,19,245,0.077551
Person,coachsinglestitles,19,27,0.703704
Person,coachyear5end,19,22,0.863636
Person,codriver,19,19,1.000000
Person,collegehofyear,19,27,0.703704
Person,conferenceSeason,19,28,0.678571
Person,conferenceTournament,19,30,0.633333
Person,defense,19,20,0.950000
Person,defenseEnd,19,19,1.000000
Person,dramadeskawards,19,23,0.826087
Person,fontsize,19,338,0.056213
Person,gp,19,25,0.760000
Person,hips,19,159,0.119497
Person,hofCoach,19,19,1.000000
Person,hth,19,19,1.000000
Person,icallireland,19,2768,0.006864
Person,interests,19,19,1.000000
Person,japwins,19,306,0.062092
Person,jtotal,19,19,1.000000
Person,kickboxinglosses,19,32,0.593750
Person,languagesSpoken,19,27,0.703704
Person,lifespan,19,19,1.000000
Person,missUniverseChile,19,21,0.904762
Person,mmaDecloss,19,1647,0.011536
Person,mmaLoss,19,136,0.139706
Person,moto2ActiveYears,19,111,0.171171
Person,motogpActiveYears,19,69,0.275362
Person,motogpPodiums,19,88,0.215909
Person,nextAlbum,19,19,1.000000
Person,nickname(s)_,19,19,1.000000
Person,odidebutfor,19,47,0.404255
Person,othername(s)_,19,19,1.000000
Person,patternSo,19,23,0.826087
Person,penName,19,19,1.000000
Person,relation,19,20,0.950000
Person,relative(s)_,19,19,1.000000
Person,residency,19,22,0.863636
Person,saChampionships,19,32,0.593750
Person,sbkPoles,19,166,0.114458
Person,season10PlayoffLooseBalls,19,31,0.612903
Person,season12Goals,19,27,0.703704
Person,season13Assists,19,29,0.655172
Person,season14Assists,19,25,0.760000
Person,season15LooseBalls,19,19,1.000000
Person,season1PlayoffLooseBalls,19,36,0.527778
Person,season2GamesPlayed,19,93,0.204301
Person,season6Year,19,79,0.240506
Person,simpchinesename,19,19,1.000000
Person,ssPodiums,19,120,0.158333
Person,stat21label,19,315,0.060317
Person,stateabb,19,33,0.575758
Person,statsLeague,19,1258,0.015103
Person,succeeding,19,21,0.904762
Person,thesis1Url,19,19,1.000000
Person,verfasser,19,22,0.863636
Person,weburl,19,20,0.950000
Person,worldcup,19,33,0.575758
Person,youthrepyears,19,45,0.422222
Person,youthteams,19,20,0.950000
Species,alanine,19,19,1.000000
Species,arginine,19,19,1.000000
Species,asparticAcid,19,19,1.000000
Species,diseasesdb,19,19,1.000000
Species,glutamicAcid,19,19,1.000000
Species,glycine,19,19,1.000000
Species,isoleucine,19,19,1.000000
Species,leucine,19,19,1.000000
Species,lysine,19,19,1.000000
Species,methionine,19,19,1.000000
Species,phenylalanine,19,19,1.000000
Species,proline,19,19,1.000000
Species,serine,19,19,1.000000
Species,threonine,19,19,1.000000
Species,tyrosine,19,19,1.000000
Species,unrankedFamilia,19,19,1.000000
Species,unrankedFamiliaAuthority,19,20,0.950000
Species,valine,19,19,1.000000
Star,jH,19,19,1.000000
Galaxy,mass,19,19,1.000000
AdministrativeRegion,grossDomesticProduct,19,20,0.950000
AdministrativeRegion,arbeiderpartiet,19,192,0.098958
AdministrativeRegion,districtsMap,19,45,0.422222
AdministrativeRegion,etymology,19,19,1.000000
AdministrativeRegion,regionCoa,19,19,1.000000
AdministrativeRegion,utcOffset,19,92,0.206522
Person,lastPosition,18,20,0.900000
Person,absent,18,328,0.054878
Person,almaeMatres,18,19,0.947368
Person,almaMaters,18,19,0.947368
Person,asiantvawards,18,31,0.580645
Person,aux1Name,18,44,0.409091
Person,baftaawards,18,19,0.947368
Person,bc,18,45,0.400000
Person,cfldraftyear,18,64,0.281250
Person,clubname,18,18,1.000000
Person,code,18,3593,0.005010
Person,current,18,31,0.580645
Person,danceDate,18,380,0.047368
Person,debut3team,18,20,0.900000
Person,disciplines,18,21,0.857143
Person,educationStart,18,18,1.000000
Person,elevatedBy,18,36,0.500000
Person,employers,18,18,1.000000
Person,europeanChampionshipAppearances,18,145,0.124138
Person,eyecolor,18,33,0.545455
Person,hanjaja,18,18,1.000000
Person,heading,18,18,1.000000
Person,hofmethod,18,161,0.111801
Person,imgSize,18,72,0.250000
Person,industry,18,26,0.692308
Person,initiationDate,18,18,1.000000
Person,k,18,19,0.947368
Person,kickboxingkowins,18,23,0.782609
Person,kickboxKoloss,18,274,0.065693
Person,koLosses,18,2226,0.008086
Person,labelX,18,18,1.000000
Person,languagesspoken,18,46,0.391304
Person,lastAlbum,18,18,1.000000
Person,lasttestagainst,18,1671,0.010772
Person,loser,18,127,0.141732
Person,missPanamáUniverse,18,29,0.620690
Person,missWorldChile,18,20,0.900000
Person,moto3Podiums,18,131,0.137405
Person,nationalUpdate,18,23,0.782609
Person,nbaHistoricalProfile,18,18,1.000000
Person,ocBs,18,33,0.545455
Person,perps,18,19,0.947368
Person,postNoms,18,24,0.750000
Person,pvPct,18,24,0.750000
Person,refereeyear2start,18,25,0.720000
Person,ridername,18,18,1.000000
Person,rlCoachyears,18,19,0.947368
Person,ruAppearancesb,18,73,0.246575
Person,saLastSeason,18,34,0.529412
Person,season11PenaltyMinutes,18,42,0.428571
Person,season1GamesPlayed,18,94,0.191489
Person,season7Year,18,71,0.253521
Person,season8PlayoffLooseBalls,18,34,0.529412
Person,season9PlayoffLooseBalls,18,43,0.418605
Person,slogan,18,18,1.000000
Person,stat32value,18,19,0.947368
Person,suit,18,46,0.391304
Person,truckPoles,18,445,0.040449
Person,ttWins,18,98,0.183673
Person,wantedBy,18,22,0.818182
Person,worldChampionshipAppearances,18,336,0.053571
Person,zugriff,18,22,0.818182
Species,amount,18,18,1.000000
Species,histidine,18,19,0.947368
Species,hosts,18,27,0.666667
Species,unrankedClassis,18,109,0.165138
Star,b,18,18,1.000000
Star,disk,18,30,0.600000
Galaxy,differentFrom,18,19,0.947368
AdministrativeRegion,officialLanguage,18,37,0.486486
AdministrativeRegion,agencyname,18,24,0.750000
AdministrativeRegion,amphibian,18,20,0.900000
AdministrativeRegion,areaDunam,18,18,1.000000
AdministrativeRegion,areaPercent,18,19,0.947368
AdministrativeRegion,armsLink,18,18,1.000000
AdministrativeRegion,continent,18,304,0.059211
AdministrativeRegion,dissolved,18,68,0.264706
AdministrativeRegion,exImageSize,18,652,0.027607
AdministrativeRegion,gazetted,18,62,0.290323
AdministrativeRegion,hebname,18,19,0.947368
AdministrativeRegion,largestCity,18,18,1.000000
AdministrativeRegion,latM,18,30,0.600000
AdministrativeRegion,popPercent,18,18,1.000000
AdministrativeRegion,stdheb,18,18,1.000000
AdministrativeRegion,subdivisions,18,23,0.782609
AdministrativeRegion,voy,18,22,0.818182
AdministrativeRegion,year,18,22,0.818182
Person,247School,17,36,0.472222
Person,align,17,5836,0.002913
Person,careerRecord,17,17,1.000000
Person,cat,17,604,0.028146
Person,coachfinalteam,17,19,0.894737
Person,coachyearcend,17,19,0.894737
Person,currentyears,17,96,0.177083
Person,cwidth,17,82,0.207317
Person,dated,17,25,0.680000
Person,deathstyle,17,392,0.043367
Person,draftTeam,17,26,0.653846
Person,fatherName,17,17,1.000000
Person,firstChampRace,17,18,0.944444
Person,firstSeries,17,23,0.739130
Person,fromAlbum,17,17,1.000000
Person,goalsd,17,220,0.077273
Person,groups,17,18,0.944444
Person,headerimage,17,174,0.097701
Person,heartsAppearances,17,155,0.109677
Person,instrument(s)_,17,25,0.680000
Person,internationalyears,17,18,0.944444
Person,isbn,17,39,0.435897
Person,livesIn,17,17,1.000000
Person,lonMin,17,19,0.894737
Person,loss,17,338,0.050296
Person,marrieddate,17,17,1.000000
Person,missEarthPanamá,17,29,0.586207
Person,missWorldPanamá,17,29,0.586207
Person,mmaKoloss,17,1548,0.010982
Person,movements,17,21,0.809524
Person,ncaaeliteeight,17,21,0.809524
Person,notablerole,17,17,1.000000
Person,opprank,17,19,0.894737
Person,optionName,17,31,0.548387
Person,pfhof,17,17,1.000000
Person,placeofburialCoordinates,17,17,1.000000
Person,positionplain,17,40,0.425000
Person,r,17,33,0.515152
Person,recordLabels,17,18,0.944444
Person,rlCoachclubs,17,18,0.944444
Person,rthktop10goldsongsawards,17,24,0.708333
Person,season2PlayoffLooseBalls,17,43,0.395349
Person,season3GamesPlayed,17,90,0.188889
Person,season5GamesPlayed,17,85,0.200000
Person,season6GamesPlayed,17,78,0.217949
Person,season8Year,17,65,0.261538
Person,spg,17,26,0.653846
Person,stat33value,17,18,0.944444
Person,stat7value,17,17,1.000000
Person,strikeRate,17,22,0.772727
Person,summary,17,23,0.739130
Person,tablewidth,17,136,0.125000
Person,thesis2Url,17,17,1.000000
Person,tradchinesename,17,17,1.000000
Person,uid,17,17,1.000000
Person,waist,17,141,0.120567
Person,warNavyEnd,17,21,0.809524
Person,warNavyStart,17,21,0.809524
Person,yearsInTruck,17,453,0.037528
Species,domain,17,3752,0.004531
Species,cystine,17,18,0.944444
Species,d,17,24,0.708333
Species,eppoCodes,17,17,1.000000
Species,infraclassis,17,17,1.000000
Species,statusRef,17,18,0.944444
Species,unrankedOrdo,17,80,0.212500
Species,version,17,383,0.044386
Star,periargPrimary,17,17,1.000000
Galaxy,ra,17,22,0.772727
AdministrativeRegion,district,17,26,0.653846
AdministrativeRegion,capitalLatS,17,50,0.340000
AdministrativeRegion,capitalLongS,17,50,0.340000
AdministrativeRegion,chief1name,17,17,1.000000
AdministrativeRegion,demoElectorsDate,17,816,0.020833
AdministrativeRegion,description,17,19,0.894737
AdministrativeRegion,longM,17,30,0.566667
AdministrativeRegion,nativeNameLang,17,83,0.204819
AdministrativeRegion,oleft,17,19,0.894737
AdministrativeRegion,popyear,17,303,0.056106
AdministrativeRegion,selsovietType,17,842,0.020190
AdministrativeRegion,stateanthem,17,17,1.000000
Person,hipSize,16,384,0.041667
Person,runningMate,16,17,0.941176
Person,selection,16,583,0.027444
Person,seniority,16,729,0.021948
Person,shoots,16,14315,0.001118
Person,125LastSeason,16,117,0.136752
Person,adminTeams,16,18,0.888889
Person,allMusic,16,16,1.000000
Person,alternative,16,48,0.333333
Person,bcsbowl,16,131,0.122137
Person,began,16,16,1.000000
Person,brierAppearances,16,178,0.089888
Person,canadaTopTens,16,41,0.390244
Person,clcountyf,16,168,0.095238
Person,clcountyh,16,160,0.100000
Person,coachlossesa,16,110,0.145455
Person,competition,16,19,0.842105
Person,debut3year,16,22,0.727273
Person,educationalQualifications,16,19,0.842105
Person,enemies,16,16,1.000000
Person,fr,16,714,0.022409
Person,grandFather,16,19,0.842105
Person,hanjastage,16,16,1.000000
Person,headerstyle,16,44,0.363636
Person,hero,16,432,0.037037
Person,inspiredBy,16,22,0.727273
Person,itfName,16,16,1.000000
Person,knesset(s)_,16,18,0.888889
Person,knownfor,16,18,0.888889
Person,latMin,16,19,0.842105
Person,memberships,16,16,1.000000
Person,missInternationalPanamá,16,29,0.551724
Person,motogpPoles,16,88,0.181818
Person,musicVideos,16,54,0.296296
Person,objno,16,16,1.000000
Person,otherAppearances,16,20,0.800000
Person,otherDevice,16,563,0.028419
Person,piste,16,16,1.000000
Person,played,16,17,0.941176
Person,postdoctoralFellows,16,16,1.000000
Person,prevCanadaPos,16,16,1.000000
Person,previousVersions,16,21,0.761905
Person,pronunciation,16,16,1.000000
Person,pubDate,16,16,1.000000
Person,rd3Team,16,16,1.000000
Person,refereeyear2end,16,18,0.888889
Person,s01v,16,16,1.000000
Person,saLastPosition,16,34,0.470588
Person,season10TeamLink,16,51,0.313725
Person,season11PlayoffLooseBalls,16,29,0.551724
Person,season12PenaltyMinutes,16,29,0.551724
Person,season13Goals,16,22,0.727273
Person,season15Assists,16,19,0.842105
Person,season4GamesPlayed,16,87,0.183908
